imdb_title_id;title;original_title;year;date_published;genre;country;language;director;production_company;actors;description;avg_vote;votes;budget;worlwide_gross_income;metascore;reviews_from_users;reviews_from_critics;weighted_average_vote;mean_vote;median_vote;allgenders_0age_avg_vote;allgenders_0age_votes;allgenders_18age_avg_vote;allgenders_18age_votes;allgenders_30age_avg_vote;allgenders_30age_votes;allgenders_45age_avg_vote;allgenders_45age_votes;males_allages_avg_vote;males_allages_votes;males_0age_avg_vote;males_0age_votes;males_18age_avg_vote;males_18age_votes;males_30age_avg_vote;males_30age_votes;males_45age_avg_vote;males_45age_votes;females_allages_avg_vote;females_allages_votes;females_0age_avg_vote;females_0age_votes;females_18age_avg_vote;females_18age_votes;females_30age_avg_vote;females_30age_votes;females_45age_avg_vote;females_45age_votes;top1000_voters_rating;top1000_voters_votes
tt1114740;Paul Blart: Mall Cop;Paul Blart: Mall Cop;2009;2009-03-20;Action, Comedy, Crime;USA;English;Steve Carr;Columbia Pictures;Kevin James, Keir O'Donnell, Jayma Mays, Raini Rodriguez, Shirley Knight, Stephen Rannazzisi, Peter Gerety, Bobby Cannavale, Adam Ferrara, Jamal Mixon, Adhir Kalyan, Erick Avari, Gary Valentine, Allen Covert, Mike Vallely;When a shopping mall is taken over by a gang of organized crooks, it's up to a mild-mannered security guard to save the day.;5.2;97589;$ 26000000;$ 183293131;39.0;226.0;169.0;5.2;5.4;5.0;5.1;109.0;5.3;27280.0;5.1;40718.0;5.3;9570.0;5.2;69062.0;5.0;89.0;5.3;22267.0;5.1;35591.0;5.2;8158.0;5.3;11444.0;4.6;12.0;5.4;4725.0;5.2;4763.0;5.5;1308.0;4.9;493.0
tt1119646;The Hangover;The Hangover;2009;2009-06-12;Comedy;USA, Germany;English;Todd Phillips;Warner Bros.;Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha, Heather Graham, Sasha Barrese, Jeffrey Tambor, Ken Jeong, Rachael Harris, Mike Tyson, Mike Epps, Jernard Burks, Rob Riggle, Cleo King, Bryan Callen;Three buddies wake up from a bachelor party in Las Vegas, with no memory of the previous night and the bachelor missing. They make their way around the city in order to find their friend before his wedding.;7.7;682336;$ 35000000;$ 467517116;73.0;683.0;345.0;7.7;7.8;8.0;7.8;415.0;7.8;211376.0;7.7;277908.0;7.4;44962.0;7.8;454419.0;7.8;318.0;7.8;162985.0;7.7;229673.0;7.4;37461.0;7.5;103301.0;7.3;49.0;7.6;45723.0;7.5;45199.0;7.2;6783.0;7.0;814.0
tt1120985;Blue Valentine;Blue Valentine;2010;2011-01-14;Drama, Romance;USA;English;Derek Cianfrance;Incentive Filmed Entertainment;Ryan Gosling, Michelle Williams, Faith Wladyka, John Doman, Mike Vogel, Marshall Johnson, Jen Jones, Maryann Plunkett, James Benatti, Barbara Troy, Carey Westbrook, Ben Shenkman, Eileen Rosen, Enid Graham, Ashley Gurnari;The relationship of a contemporary married couple, charting their evolution over a span of years by cross-cutting between time periods.;7.4;173519;$ 1000000;$ 12903649;81.0;331.0;395.0;7.4;7.4;8.0;7.9;53.0;7.5;53281.0;7.3;75817.0;7.0;12379.0;7.4;93852.0;7.9;42.0;7.6;30170.0;7.4;50856.0;7.0;9233.0;7.3;51724.0;7.8;9.0;7.2;22402.0;7.3;23918.0;7.1;2931.0;6.7;501.0
tt1121096;Seventh Son;Seventh Son;2014;2015-03-27;Action, Adventure, Fantasy;USA, UK, Canada, China;English;Sergei Bodrov;Beijing Skywheel Entertainment Co.;Jeff Bridges, Ben Barnes, Julianne Moore, Alicia Vikander, Antje Traue, Olivia Williams, John DeSantis, Kit Harington, Djimon Hounsou, Gerard Plunkett, Jason Scott Lee, Kandyse McClure, Luc Roderique, Zahf Paroo, Timothy Webber;When Mother Malkin, the queen of evil witches, escapes the pit she was imprisoned in by professional monster hunter Spook decades ago and kills his apprentice, he recruits young Tom, the seventh son of the seventh son, to help him.;5.5;67674;$ 95000000;$ 114178613;30.0;176.0;185.0;5.5;5.6;6.0;5.3;28.0;5.4;16370.0;5.4;27924.0;5.7;7544.0;5.4;44315.0;5.1;21.0;5.4;12135.0;5.4;22790.0;5.7;6327.0;5.6;10654.0;6.3;6.0;5.6;4031.0;5.5;4746.0;5.9;1075.0;5.1;379.0
tt1121931;Crank: High Voltage;Crank: High Voltage;2009;2009-04-16;Action, Crime, Thriller;USA;English;Mark Neveldine, Brian Taylor;Lionsgate;Jason Statham, Amy Smart, Dwight Yoakam, Efren Ramirez, Julanne Chidi Hill, Jose Pablo Cantillo, Reno Wilson, Keone Young, Art Hsu, Joseph Julian Soria, Bai Ling, Clifton Collins Jr., David Carradine, Corey Haim, Geri Horner;Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker which requires regular jolts of electricity to keep working.;6.2;134014;$ 20000000;$ 34561792;41.0;237.0;156.0;6.2;6.3;6.0;6.2;56.0;6.3;35369.0;6.1;63280.0;5.9;10027.0;6.2;104313.0;6.2;50.0;6.3;32461.0;6.1;58421.0;5.9;9016.0;6.0;8025.0;6.8;4.0;6.2;2538.0;5.9;4253.0;5.7;864.0;5.8;551.0
tt1124035;The Ides of March;The Ides of March;2011;2011-10-28;Drama, Thriller;USA;English;George Clooney;Columbia Pictures;Ryan Gosling, George Clooney, Philip Seymour Hoffman, Paul Giamatti, Evan Rachel Wood, Marisa Tomei, Jeffrey Wright, Max Minghella, Jennifer Ehle, Gregory Itzin, Michael Mantell, Yuri Sardarov, Bella Ivory, Maya Sayre, Danny Mooney;An idealistic staffer for a new presidential candidate gets a crash course on dirty politics during his stint on the campaign trail.;7.1;209134;$ 12500000;$ 75993061;67.0;302.0;432.0;7.1;7.1;7.0;7.6;21.0;7.2;50956.0;7.1;101456.0;7.1;22805.0;7.1;144753.0;7.6;18.0;7.2;39088.0;7.1;81519.0;7.0;18245.0;7.1;35641.0;7.3;3.0;7.1;11283.0;7.0;18532.0;7.2;4155.0;6.5;554.0
tt1124037;Free State of Jones;Free State of Jones;2016;2016-09-30;Action, Biography, Drama;USA;English;Gary Ross;Route One Entertainment;Matthew McConaughey, Gugu Mbatha-Raw, Mahershala Ali, Keri Russell, Christopher Berry, Sean Bridgers, Jacob Lofland, Thomas Francis Murphy, Bill Tangradi, Brian Lee Franklin, Kerry Cahill, Joe Chrest, Jessica Collins, Donald Watkins, Jill Jane Clements;A disillusioned Confederate army deserter returns to Mississippi and leads a militia of fellow deserters and women in an uprising against the corrupt local Confederate government.;6.9;46676;$ 50000000;$ 25035950;53.0;153.0;180.0;6.9;7.0;7.0;7.1;26.0;6.9;8704.0;6.8;17684.0;7.0;7041.0;6.9;31257.0;7.1;18.0;6.9;7480.0;6.8;15380.0;7.0;5913.0;7.0;4690.0;7.1;8.0;6.9;1086.0;6.9;2062.0;7.2;1023.0;6.3;311.0
tt1125849;The Wrestler;The Wrestler;2008;2009-01-16;Drama, Sport;USA, France;English;Darren Aronofsky;Wild Bunch;Mickey Rourke, Marisa Tomei, Evan Rachel Wood, Mark Margolis, Todd Barry, Wass Stevens, Judah Friedlander, Ernest Miller, Dylan Keith Summers, Tommy Farra, Mike Miller, Marcia Jean Kurtz, John D'Leo, Ajay Naidu, Gregg Bello;A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.;7.9;280142;$ 6000000;$ 44703995;81.0;577.0;406.0;7.9;7.9;8.0;8.3;51.0;7.9;55391.0;7.9;152616.0;7.7;28253.0;7.9;216750.0;8.2;44.0;7.9;49466.0;7.9;136534.0;7.7;24471.0;7.6;24159.0;8.4;5.0;7.5;5438.0;7.6;14665.0;7.7;3362.0;7.6;687.0
tt1126590;Big Eyes;Big Eyes;2014;2014-12-26;Biography, Crime, Drama;USA, Canada;English, French, Italian;Tim Burton;The Weinstein Company;Amy Adams, Christoph Waltz, Danny Huston, Krysten Ritter, Jason Schwartzman, Terence Stamp, Jon Polito, Delaney Raye, Madeleine Arthur, James Saito, Farryn VanHumbeck, Guido Furlani, Elisabetta Fantone, Emily Maddison, Brent Chapman;A drama about the awakening of painter;7.0;79637;$ 10000000;$ 29253166;62.0;175.0;342.0;7.0;7.1;7.0;7.6;63.0;7.1;21434.0;6.9;30380.0;6.9;8722.0;6.9;42606.0;7.5;32.0;7.0;12158.0;6.8;21159.0;6.9;6645.0;7.1;21080.0;7.8;26.0;7.2;8886.0;7.0;8707.0;7.1;1879.0;6.6;417.0
tt1126591;Burlesque;Burlesque;2010;2010-12-17;Drama, Music, Musical;USA;Ukrainian, English;Steve Antin;Screen Gems;Cher, Christina Aguilera, Eric Dane, Cam Gigandet, Julianne Hough, Alan Cumming, Peter Gallagher, Kristen Bell, Stanley Tucci, Dianna Agron, Glynn Turman, David Walton, Terrence Jenkins, Chelsea Traille, Tanee McCall;A small-town girl ventures to Los Angeles and finds her place in a neo-burlesque club run by a former dancer.;6.4;72534;$ 55000000;$ 89519773;47.0;236.0;190.0;6.4;6.8;7.0;7.6;28.0;6.7;24679.0;6.1;25952.0;6.3;7587.0;6.0;26059.0;7.2;7.0;6.2;6999.0;5.9;12933.0;6.2;4999.0;6.7;34403.0;7.8;18.0;6.9;17268.0;6.4;12642.0;6.7;2475.0;5.3;354.0
tt1126618;Morning Glory;Morning Glory;2010;2011-01-21;Comedy, Drama, Romance;USA;English, Ukrainian;Roger Michell;Bad Robot;Rachel McAdams, Noah Bean, Jack Davidson, Vanessa Aspillaga, Jeff Hiller, Linda Powell, Mike Hydeck, Joseph J. Vargas, Mario Frieson, Kevin Herbst, Jerome Weinstein, Steve Park, David Fonteno, Patti D'Arbanville, Jeff Goldblum;An upstart television producer accepts the challenge of reviving a struggling morning show program with warring co-hosts.;6.5;69007;$ 40000000;$ 60040976;57.0;176.0;215.0;6.5;6.6;7.0;7.1;11.0;6.6;17165.0;6.4;32618.0;6.4;8352.0;6.4;36763.0;6.9;7.0;6.6;7974.0;6.4;21174.0;6.4;6412.0;6.5;22811.0;7.2;4.0;6.6;8981.0;6.5;11022.0;6.6;1817.0;6.0;386.0
tt1127180;Drag Me to Hell;Drag Me to Hell;2009;2009-05-27;Horror, Thriller;USA;English, Spanish, Hungarian, Czech;Sam Raimi;Universal Pictures;Alison Lohman, Justin Long, Lorna Raver, Dileep Rao, David Paymer, Adriana Barraza, Chelcie Ross, Reggie Lee, Molly Cheek, Bojana Novakovic, Kevin Foster, Alexis Cruz, Ruth Livier, Shiloh Selassie, Flor de Maria Chahua;A loan officer who evicts an old woman from her home finds herself the recipient of a supernatural curse. Desperate, she turns to a seer to try and save her soul, while evil forces work to push her to a breaking point.;6.5;180019;$ 30000000;$ 90842646;83.0;758.0;422.0;6.5;6.6;7.0;7.1;65.0;6.4;42732.0;6.6;89741.0;6.6;17162.0;6.6;126377.0;6.9;52.0;6.5;32046.0;6.7;75578.0;6.6;14705.0;6.0;26792.0;7.7;10.0;5.8;10245.0;6.1;13294.0;6.5;2183.0;6.4;661.0
tt1129423;Fireproof;Fireproof;2008;2008-09-26;Drama, Fantasy, Romance;USA;English;Alex Kendrick;Samuel Goldwyn Films;Kirk Cameron, Erin Bethea, Ken Bevel, Stephen Dervan, Eric Young, Jason McLeod, Harris Malcom, Phyllis Malcom, Perry Revell, Stephanie Makulinski, Renata Williams, Dwan Williams, Amberly Marquard, Joy Joiner, Danielle Brooks;"In an attempt to save his marriage, a firefighter uses a 40-day experiment known as ""The Love Dare.""";6.5;20011;$ 500000;$ 33473297;28.0;237.0;50.0;6.5;7.1;8.0;5.1;7.0;6.6;3907.0;6.3;7751.0;6.6;3789.0;6.2;11346.0;4.5;4.0;6.3;2458.0;6.1;5584.0;6.4;2719.0;7.4;4823.0;9.7;3.0;7.3;1405.0;7.3;2089.0;7.4;1018.0;5.1;167.0
tt1129442;Transporter 3;Transporter 3;2008;2008-12-05;Action, Thriller;France, USA, Ukraine;English, French, Ukrainian, Russian, Hungarian;Olivier Megaton;EuropaCorp;Jason Statham, Natalya Rudakova, François Berléand, Robert Knepper, Jeroen Krabbé, Alex Kobold, David Atrakchi, Yann Sundberg, Eriq Ebouaney, David Kammenos, Silvio Simac, Oscar Relier, Timo Dierkes, Igor Koumpan, Paul Barrett;Frank Martin puts the driving gloves on to deliver Valentina, the kidnapped daughter of a Ukrainian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery and not let his personal feelings get in the way of his dangerous objective.;6.1;150049;$ 30000000;$ 108979549;51.0;190.0;161.0;6.1;6.2;6.0;6.0;75.0;6.3;42896.0;5.9;64620.0;6.1;12223.0;6.0;113845.0;5.9;61.0;6.2;38652.0;5.9;59119.0;6.0;10868.0;6.3;10388.0;7.7;5.0;6.5;3742.0;6.2;4909.0;6.4;1192.0;5.7;579.0
tt1129445;Amelia;Amelia;2009;2009-11-13;Adventure, Biography, Drama;USA, Canada;English;Mira Nair;Fox Searchlight Pictures;Hilary Swank, Richard Gere, Ewan McGregor, Christopher Eccleston, Joe Anderson, Cherry Jones, Mia Wasikowska, Aaron Abrams, Dylan Roberts, Scott Yaphe, Tom Fairfoot, Ryann Shane, William Cuddy, Elizabeth Shepherd, Richard Donat;A look at the life of legendary American pilot Amelia Earhart, who disappeared while flying over the Pacific Ocean in 1937 in an attempt to make a flight around the world.;5.8;11525;$ 40000000;$ 19643086;37.0;103.0;155.0;5.8;5.9;6.0;7.3;3.0;5.9;1494.0;5.7;5092.0;6.0;3216.0;5.7;7132.0;7.0;2.0;5.7;762.0;5.6;3648.0;5.9;2529.0;6.0;2863.0;8.0;1.0;6.0;713.0;6.0;1394.0;6.2;647.0;5.5;242.0
tt1130884;Shutter Island;Shutter Island;2010;2010-03-12;Mystery, Thriller;USA;English, German;Martin Scorsese;Paramount Pictures;Leonardo DiCaprio, Mark Ruffalo, Ben Kingsley, Max von Sydow, Michelle Williams, Emily Mortimer, Patricia Clarkson, Jackie Earle Haley, Ted Levine, John Carroll Lynch, Elias Koteas, Robin Bartlett, Christopher Denham, Nellie Sciutto, Joseph Sikora;In 1954, a U.S. Marshal investigates the disappearance of a murderer who escaped from a hospital for the criminally insane.;8.1;1036325;$ 80000000;$ 294804195;63.0;1162.0;514.0;8.1;8.2;8.0;8.6;863.0;8.4;321111.0;8.0;368044.0;7.5;62278.0;8.1;643232.0;8.6;602.0;8.4;245288.0;8.0;299999.0;7.5;51065.0;8.2;155182.0;8.5;139.0;8.4;70474.0;8.0;63090.0;7.7;10098.0;7.6;847.0
tt1131734;Jennifer's Body;Jennifer's Body;2009;2009-11-04;Comedy, Horror;USA;English, Spanish;Karyn Kusama;Fox Atomic;Megan Fox, Amanda Seyfried, Johnny Simmons, Adam Brody, Sal Cortez, Ryan Levine, Juan Riedinger, Colin Askey, Chris Pratt, Juno Rinaldi, Kyle Gallner, Josh Emerson, J.K. Simmons, Amy Sedaris, Cynthia Stevenson;A newly possessed high school cheerleader turns into a succubus who specializes in killing her male classmates. Can her best friend put an end to the horror?;5.2;108560;$ 16000000;$ 31556061;47.0;323.0;314.0;5.2;5.3;5.0;5.6;48.0;5.2;32894.0;5.1;47858.0;5.3;9035.0;5.1;67872.0;5.3;24.0;5.1;20345.0;5.1;37681.0;5.3;7618.0;5.3;24323.0;6.1;20.0;5.4;12174.0;5.2;9676.0;5.5;1293.0;5.2;553.0
tt1132620;Män som hatar kvinnor;Män som hatar kvinnor;2009;2010-03-12;Crime, Drama, Mystery;Sweden, Denmark, Germany, Norway;Swedish, English;Niels Arden Oplev;Yellow Bird;Michael Nyqvist, Noomi Rapace, Lena Endre, Sven-Bertil Taube, Peter Haber, Peter Andersson, Marika Lagercrantz, Ingvar Hirdwall, Björn Granath, Ewa Fröling, Michalis Koutsogiannakis, Annika Hallin, Sofia Ledarp, Tomas Köhler, David Dencik;A journalist is aided by a young female hacker in his search for the killer of a woman who has been dead for forty years.;7.8;200631;$ 13000000;$ 104395170;76.0;307.0;336.0;7.8;7.9;8.0;7.8;24.0;7.9;43226.0;7.8;97855.0;7.9;26789.0;7.8;136151.0;7.9;15.0;7.8;30798.0;7.8;78547.0;7.9;22105.0;8.0;35670.0;7.3;7.0;8.0;11926.0;8.0;18093.0;8.2;4259.0;7.5;597.0
tt1132626;Saw V;Saw V;2008;2008-10-24;Horror, Mystery, Thriller;USA, Canada;English;David Hackl;Twisted Pictures;Tobin Bell, Costas Mandylor, Scott Patterson, Betsy Russell, Julie Benz, Meagan Good, Mark Rolston, Carlo Rota, Greg Bryk, Laura Gordon, Joris Jarsky, Mike Butters, Al Sapienza, Mike Realba, Jeff Pustil;Following Jigsaw's grisly demise, Mark Hoffman is commended as a hero, but Agent Strahm is suspicious, and delves into Hoffman's past. Meanwhile, another group of people are put through a series of gruesome tests.;5.8;108988;$ 10800000;$ 113864059;20.0;281.0;166.0;5.8;6.0;6.0;5.9;101.0;5.9;33092.0;5.7;48152.0;5.6;6350.0;5.7;77948.0;5.8;88.0;5.9;27169.0;5.7;42174.0;5.6;5471.0;6.1;12476.0;6.5;5.0;6.2;5527.0;5.9;5570.0;5.9;778.0;5.4;504.0
tt1133985;Green Lantern;Green Lantern;2011;2011-06-17;Action, Adventure, Sci-Fi;USA;English;Martin Campbell;Warner Bros.;Ryan Reynolds, Blake Lively, Peter Sarsgaard, Mark Strong, Tim Robbins, Jay O. Sanders, Taika Waititi, Angela Bassett, Mike Doyle, Nick Jandl, Dylan James, Gattlin Griffith, Jon Tenney, Leanne Cochran, Temuera Morrison;Reckless test pilot Hal Jordan is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force, the Green Lantern Corps.;5.5;256439;$ 200000000;$ 219851172;39.0;606.0;452.0;5.5;5.7;6.0;4.5;211.0;5.5;71799.0;5.6;110516.0;5.8;24848.0;5.5;185239.0;4.4;175.0;5.4;58838.0;5.6;95776.0;5.8;21410.0;5.6;30057.0;6.0;19.0;5.6;12131.0;5.5;13328.0;5.9;3065.0;5.4;667.0
tt1135084;Takers;Takers;2010;2010-10-01;Action, Crime, Thriller;USA;English, Russian;John Luessenhop;Screen Gems;Chris Brown, Hayden Christensen, Matt Dillon, Michael Ealy, Idris Elba, Steve Harris, T.I., Jay Hernandez, Johnathon Schaech, Paul Walker, Marianne Jean-Baptiste, Gaius Charles, Gideon Emery, Zulay Henao, Glynn Turman;A group of bank robbers find their multi-million dollar plan interrupted by a hard-boiled detective.;6.2;54428;$ 32000000;$ 80205382;45.0;147.0;122.0;6.2;6.4;6.0;7.1;12.0;6.5;14548.0;6.1;25118.0;6.0;5911.0;6.2;40195.0;7.0;11.0;6.4;11841.0;6.1;21775.0;6.0;5014.0;6.6;6806.0;9.0;1.0;6.8;2554.0;6.3;3085.0;6.5;813.0;5.5;381.0
tt1135487;Duplicity;Duplicity;2009;2009-03-20;Comedy, Crime, Romance;USA, Germany;English, Spanish, Russian, German;Tony Gilroy;Universal Pictures;Clive Owen, Julia Roberts, Tom Wilkinson, Paul Giamatti, Dan Daily, Lisa Roberts Gillan, David Shumbris, Rick Worthy, Oleg Stefan, Denis O'Hare, Kathleen Chalfant, Khan Baykal, Tom McCarthy, Wayne Duvall, Fabrizio Brienza;Two ex-government agents turned rival industrial spies have to be at the top of their game when one of their companies prepares to launch a major product. However, they distract each other in more ways than one.;6.1;45685;$ 60000000;$ 78146652;69.0;191.0;219.0;6.1;6.2;6.0;7.5;2.0;6.2;5383.0;6.2;25112.0;6.1;8651.0;6.2;32045.0;5.0;1.0;6.2;3735.0;6.2;20470.0;6.1;7188.0;6.0;7564.0;10.0;1.0;6.1;1587.0;6.0;4407.0;6.0;1337.0;5.7;404.0
tt1135503;Julie & Julia;Julie & Julia;2009;2009-09-11;Biography, Drama, Romance;USA;English, French;Nora Ephron;Columbia Pictures;Meryl Streep, Amy Adams, Stanley Tucci, Chris Messina, Linda Emond, Helen Carey, Mary Lynn Rajskub, Jane Lynch, Joan Juliet Buck, Crystal McCreary, George Bartenieff, Vanessa Ferlito, Casey Wilson, Jillian Bach, Andrew Garman;Julia Child's story of her start in the cooking profession is intertwined with blogger Julie Powell's 2002 challenge to cook all the recipes in Child's first book.;7.0;98646;$ 40000000;$ 129540499;66.0;313.0;262.0;7.0;7.1;7.0;7.5;42.0;7.0;22347.0;6.9;43245.0;7.1;14482.0;6.9;44702.0;7.6;21.0;7.0;8758.0;6.9;24486.0;7.0;9929.0;7.1;37527.0;7.3;19.0;7.0;13216.0;7.1;18215.0;7.4;4331.0;6.6;475.0
tt1135985;Sex Drive;Sex Drive;2008;2009-01-09;Comedy, Romance;USA;English;Sean Anders;Summit Entertainment;Josh Zuckerman, Amanda Crew, Clark Duke, James Marsden, Seth Green, Alice Greczyn, Katrina Bowden, Charlie McDermott, Mark L. Young, Cole Petersen, Dave Sheridan, Michael Cudlitz, Allison Weissman, Andrea Anders, Kim Ostrenko;A high school senior drives cross-country with his best friends to hook up with a babe he met online.;6.5;80686;$ 19000000;$ 18755936;49.0;102.0;103.0;6.5;6.7;7.0;5.2;18.0;6.5;23546.0;6.5;40097.0;6.3;5101.0;6.5;62757.0;5.2;10.0;6.5;19994.0;6.6;36436.0;6.3;4676.0;6.1;7305.0;5.4;6.0;6.1;3366.0;6.1;3356.0;6.3;355.0;5.9;382.0
tt1136608;District 9;District 9;2009;2009-09-04;Action, Sci-Fi, Thriller;South Africa, USA, New Zealand, Canada;English, Nyanja, Afrikaans, Zulu, Xhosa, Southern Sotho;Neill Blomkamp;TriStar Pictures;Sharlto Copley, Jason Cope, Nathalie Boltt, Sylvaine Strike, Elizabeth Mkandawie, John Sumner, William Allen Young, Greg Melvill-Smith, Nick Blake, Morena Busa Sesatsa, Themba Nkosi, Mzwandile Nqoba, Barry Strydom, Jed Brophy, Louis Minnaar;Violence ensues after an extraterrestrial race forced to live in slum-like conditions on Earth finds a kindred spirit in a government agent exposed to their biotechnology.;7.9;613333;$ 30000000;$ 210819611;81.0;1337.0;479.0;7.9;7.9;8.0;7.9;209.0;8.0;150298.0;7.9;286188.0;7.7;55773.0;7.9;449646.0;7.9;179.0;8.0;130091.0;8.0;250512.0;7.7;48173.0;7.7;60396.0;8.1;15.0;7.7;18526.0;7.7;32498.0;7.6;6730.0;7.4;829.0
tt1137450;Death Wish;Death Wish;2018;2018-04-06;Action, Crime, Drama;USA, Canada;English, Spanish;Eli Roth;Cave 76;Bruce Willis, Vincent D'Onofrio, Elisabeth Shue, Camila Morrone, Dean Norris, Beau Knapp, Kimberly Elise, Len Cariou, Jack Kesy, Ronnie Gene Blevins, Kirby Bliss Blanton, Andreas Apergis, Ian Matthews, Wendy Crewson, Warona Setshwaelo;Dr. Paul Kersey is an experienced trauma surgeon, a man who has spent his life saving lives. After an attack on his family, Paul embarks on his own mission for justice.;6.4;54528;$ 30000000;$ 49562710;31.0;580.0;244.0;6.4;6.5;7.0;6.4;52.0;6.4;8099.0;6.3;21560.0;6.4;8949.0;6.3;37486.0;6.6;42.0;6.3;7010.0;6.3;19427.0;6.4;7863.0;6.5;4165.0;4.4;7.0;6.5;954.0;6.4;1851.0;6.7;914.0;5.8;348.0
tt1139328;The Ghost Writer;The Ghost Writer;2010;2010-04-16;Drama, Mystery, Thriller;France, Germany, UK;English;Roman Polanski;R.P. Productions;Ewan McGregor, Jon Bernthal, Tim Preece, Jim Belushi, Timothy Hutton, Anna Botting, Yvonne Tomlinson, Milton Welsh, Alister Mazzotti, Tim Faraday, Kim Cattrall, Kate Copeland, Soogi Kang, Lee Hong Thay, Olivia Williams;A ghost writer, hired to complete the memoirs of a former British Prime Minister, uncovers secrets that put his own life in jeopardy.;7.2;150234;$ 45000000;$ 60222298;77.0;382.0;348.0;7.2;7.2;7.0;7.8;29.0;7.3;30953.0;7.2;77546.0;7.1;19799.0;7.2;109488.0;8.0;20.0;7.3;24568.0;7.2;65140.0;7.1;16644.0;7.1;21106.0;7.3;6.0;7.1;6056.0;7.0;11528.0;7.2;2859.0;6.9;586.0
tt1139668;The Unborn;The Unborn;2009;2009-02-27;Drama, Horror, Mystery;USA;English, Hebrew;David S. Goyer;Rogue Pictures;Odette Annable, Gary Oldman, Cam Gigandet, Meagan Good, Idris Elba, Jane Alexander, Atticus Shaffer, James Remar, Carla Gugino, C.S. Lee, Rhys Coiro, Michael Sassone, Ethan Cutkosky, Craig J. Harris, Rachel Brosnahan;A young woman fights the spirit that is slowly taking possession of her.;4.8;47758;$ 16000000;$ 76514050;30.0;237.0;182.0;4.8;5.0;5.0;4.9;13.0;4.9;12708.0;4.7;22972.0;4.8;4625.0;4.7;31184.0;5.1;8.0;4.9;8241.0;4.7;18283.0;4.8;3834.0;4.9;9919.0;6.8;4.0;5.1;4335.0;4.8;4506.0;5.1;732.0;4.4;406.0
tt1139797;Låt den rätte komma in;Låt den rätte komma in;2008;2009-04-10;Drama, Horror, Romance;Sweden;Swedish, Spanish;Tomas Alfredson;EFTI;Kåre Hedebrant, Lina Leandersson, Per Ragnar, Henrik Dahl, Karin Bergquist, Peter Carlberg, Ika Nord, Mikael Rahm, Karl-Robert Lindgren, Anders T. Peedu, Pale Olofsson, Cayetano Ruiz, Patrik Rydmark, Johan Sömnes, Mikael Erhardsson;Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl.;7.9;197729;$ 4000000;$ 11227336;82.0;571.0;493.0;7.9;7.9;8.0;8.0;69.0;7.8;41538.0;7.9;102767.0;7.9;22702.0;7.9;137570.0;8.1;60.0;7.9;30594.0;7.9;84441.0;7.9;18978.0;7.8;32038.0;6.4;5.0;7.7;10471.0;7.8;17230.0;7.9;3362.0;7.4;642.0
tt1142433;Post Grad;Post Grad;2009;2010-01-01;Comedy, Romance;USA;English;Vicky Jenson;Fox Atomic;Alexis Bledel, Zach Gilford, Michael Keaton, Jane Lynch, Bobby Coleman, Carol Burnett, Rodrigo Santoro, Catherine Reitman, Mary Anne McGarry, J.K. Simmons, Robert Arce, Jeanie Hackett, Oscar Dillon, Vanessa Branch, Shirley Jordan;Ryden Malby graduates from college and is forced to move back into her childhood home with her eccentric family, while she attempts to find a job, the right guy, and just a hint of where her life is headed.;5.3;13328;$ 15000000;$ 6414729;35.0;59.0;96.0;5.3;5.5;5.0;6.3;3.0;5.5;3392.0;5.2;6484.0;5.2;1507.0;5.2;6010.0;6.0;1.0;5.4;1043.0;5.1;3652.0;5.1;1182.0;5.4;5568.0;6.5;2.0;5.5;2311.0;5.3;2769.0;5.5;302.0;4.8;206.0
tt1142977;Frankenweenie;Frankenweenie;2012;2012-10-17;Animation, Comedy, Family;USA;English;Tim Burton;Walt Disney Pictures;Catherine O'Hara, Martin Short, Martin Landau, Charlie Tahan, Atticus Shaffer, Winona Ryder, Robert Capron, James Hiroyuki Liao, Conchata Ferrell, Tom Kenny;When a boy's beloved dog passes away suddenly, he attempts to bring the animal back to life through a powerful science experiment.;6.9;91564;$ 39000000;$ 81491068;74.0;188.0;386.0;6.9;7.0;7.0;6.9;130.0;7.1;25466.0;6.9;38919.0;6.9;8366.0;6.9;55161.0;6.8;87.0;7.0;16194.0;6.8;29468.0;6.9;6751.0;7.2;20599.0;6.9;34.0;7.2;8889.0;7.1;8900.0;7.3;1436.0;6.8;499.0
